	Well	Fluor	Target	Content	Sample	Biological Set Name	Cq	Cq Mean	Cq Std. Dev	Starting Quantity (SQ)	Log Starting Quantity	SQ Mean	SQ Std. Dev	Set Point	Well Note
	D04	FAM		Unkn	569		26.7197296575033	26.7197296575033	0	0.18398966419972	-0.735206573224735	0.18398966419972	0	60	
	D05	FAM		Unkn	569		26.7622192163451	26.7622192163451	0	0.178649144402132	-0.747999059407372	0.178649144402132	0	60	
	D06	FAM		Unkn	569		26.9563739978993	26.9563739978993	0	0.156151461585463	-0.806453946396763	0.156151461585463	0	60	
	D07	FAM		Neg Ctrl	nc_samp_585		NaN	0	0	NaN	NaN	0	0	60	
	D08	FAM		Neg Ctrl	nc_samp_585		NaN	0	0	NaN	NaN	0	0	60	
	D09	FAM		Neg Ctrl	nc_samp_585		NaN	0	0	NaN	NaN	0	0	60	
	D10	FAM		Unkn	575		23.3771758649695	23.3771758649695	0	1.86701697739039	0.271148267147493	1.86701697739039	0	60	
	D11	FAM		Unkn	575		23.3396469682717	23.3396469682717	0	1.91622820699056	0.282447228716931	1.91622820699056	0	60	
	D12	FAM		Unkn	575		23.5998697774012	23.5998697774012	0	1.59993006726472	0.204101000115429	1.59993006726472	0	60	
	E01	FAM		Unkn	oncgor_std5		35.6294725868017	35.6294725868017	0	0.00038221232126661	-3.41769531683138	0.00038221232126661	0	60	
	E02	FAM		Unkn	oncgor_std5		NaN	0	0	NaN	NaN	0	0	60	
	E03	FAM		Unkn	oncgor_std5		NaN	0	0	NaN	NaN	0	0	60	
	E04	FAM		Unkn	570		24.2493371036959	24.2493371036959	0	1.01991389263106	0.0085635075131579	1.01991389263106	0	60	
	E05	FAM		Unkn	570		25.0290893426331	25.0290893426331	0	0.594019445305399	-0.22619933809859	0.594019445305399	0	60	
	E06	FAM		Unkn	570		25.100584243175	25.100584243175	0	0.565295374504728	-0.24772456811372	0.565295374504728	0	60	
	E07	FAM		Unkn	570		25.1070374517678	25.1070374517678	0	0.562772076900926	-0.249667459120536	0.562772076900926	0	60	
	E08	FAM		Unkn	570		24.7502125359276	24.7502125359276	0	0.720714263995759	-0.142236882528673	0.720714263995759	0	60	
	E09	FAM		Unkn	570		25.0532950825518	25.0532950825518	0	0.584134627060403	-0.233487048347674	0.584134627060403	0	60	
	E10	FAM		Unkn	537 (virik)		NaN	0	0	NaN	NaN	0	0	60	
	E11	FAM		Unkn	537 (virik)		NaN	0	0	NaN	NaN	0	0	60	
	E12	FAM		Unkn	537 (virik)		NaN	0	0	NaN	NaN	0	0	60	
	F01	FAM		Unkn	oncgor_std6		NaN	0	0	NaN	NaN	0	0	60	
	F02	FAM		Unkn	oncgor_std6		NaN	0	0	NaN	NaN	0	0	60	
	F03	FAM		Unkn	oncgor_std6		NaN	0	0	NaN	NaN	0	0	60	
	F04	FAM		Unkn	571		24.4322264140627	24.4322264140627	0	0.898463331026661	-0.0464996430488862	0.898463331026661	0	60	
	F05	FAM		Unkn	571		24.9686001833552	24.9686001833552	0	0.619458695066827	-0.207987646677103	0.619458695066827	0	60	
	F06	FAM		Unkn	571		25.2534036293624	25.2534036293624	0	0.508470244076129	-0.293734457120114	0.508470244076129	0	60	
	F07	FAM		Unkn	571		25.1433233639971	25.1433233639971	0	0.548792047184816	-0.260592190830415	0.548792047184816	0	60	
	F08	FAM		Unkn	571		25.079949760547	25.079949760547	0	0.573439930090528	-0.241512069299893	0.573439930090528	0	60	
	F09	FAM		Unkn	571		25.2470602159642	25.2470602159642	0	0.510711194498654	-0.291824622552313	0.510711194498654	0	60	
	F10	FAM		Unkn	537 (virik)		NaN	0	0	NaN	NaN	0	0	60	
	F11	FAM		Unkn	537 (virik)		NaN	0	0	NaN	NaN	0	0	60	
	F12	FAM		Unkn	537 (virik)		NaN	0	0	NaN	NaN	0	0	60	
	G04	FAM		Unkn	572		24.5978734169458	24.5978734169458	0	0.800992428151418	-0.0963715893185083	0.800992428151418	0	60	
	G05	FAM		Unkn	572		24.371785334761	24.371785334761	0	0.936909349338558	-0.0283024272408891	0.936909349338558	0	60	
	G06	FAM		Unkn	572		24.2868972256206	24.2868972256206	0	0.993699668299182	-0.00274485514906134	0.993699668299182	0	60	
	G07	FAM		Unkn	572		24.8190489458098	24.8190489458098	0	0.687129017038119	-0.162961711081495	0.687129017038119	0	60	
	G08	FAM		Unkn	572		24.2255370167867	24.2255370167867	0	1.0368814055804	0.0157290863337207	1.0368814055804	0	60	
	G09	FAM		Unkn	572		24.3497484491179	24.3497484491179	0	0.951332422284861	-0.0216677018452182	0.951332422284861	0	60	
	G10	FAM		Unkn	540 (virik)		NaN	0	0	NaN	NaN	0	0	60	
	G11	FAM		Unkn	540 (virik)		NaN	0	0	NaN	NaN	0	0	60	
	G12	FAM		Unkn	540 (virik)		NaN	0	0	NaN	NaN	0	0	60	
	H01	FAM		Neg Ctrl	nc_mm		NaN	0	0	NaN	NaN	0	0	60	
	H02	FAM		Neg Ctrl	nc_mm		NaN	0	0	NaN	NaN	0	0	60	
	H03	FAM		Neg Ctrl	nc_mm		NaN	0	0	NaN	NaN	0	0	60	
	H04	FAM		Unkn	573		22.7009361601455	22.7009361601455	0	2.98363860102518	0.474746217230323	2.98363860102518	0	60	
	H05	FAM		Unkn	573		22.3606794891183	22.3606794891183	0	3.77736134766892	0.577188532032261	3.77736134766892	0	60	
	H06	FAM		Unkn	573		22.2143344413733	22.2143344413733	0	4.18070157838755	0.621249168391115	4.18070157838755	0	60	
	H07	FAM		Unkn	573		22.8952400975968	22.8952400975968	0	2.60763272899615	0.416246423331956	2.60763272899615	0	60	
	H08	FAM		Unkn	573		22.8316485486021	22.8316485486021	0	2.72516098389111	0.435392162521105	2.72516098389111	0	60	
	H09	FAM		Unkn	573		23.0253487308399	23.0253487308399	0	2.38272621721872	0.3770741434031	2.38272621721872	0	60	
	H10	FAM		Unkn	543 (virik)		NaN	0	0	NaN	NaN	0	0	60	
	H11	FAM		Unkn	543 (virik)		NaN	0	0	NaN	NaN	0	0	60	
	H12	FAM		Unkn	543 (virik)		NaN	0	0	NaN	NaN	0	0	60	
