	Well	Fluor	Target	Content	Sample	Biological Set Name	Cq	Cq Mean	Cq Std. Dev	Starting Quantity (SQ)	Log Starting Quantity	SQ Mean	SQ Std. Dev	Set Point	Well Note
	G04	FAM	NA	Unkn	581		33.6252247424155	33.6252247424155	0	0.00375687970802192	-2.42517271044065	0.00375687970802192	0	60	
	G05	FAM	NA	Unkn	581		33.6885503696056	33.6885503696056	0	0.0035955162943041	-2.44423873875316	0.0035955162943041	0	60	
	G06	FAM	NA	Unkn	581		34.4138088990782	34.4138088990782	0	0.00217470830631021	-2.6625989867348	0.00217470830631021	0	60	
	G07	FAM	NA	Unkn	581		33.0970657823266	33.0970657823266	0	0.00541807433963894	-2.26615504044839	0.00541807433963894	0	60	
	G08	FAM	NA	Unkn	581		33.3256328529594	33.3256328529594	0	0.00462411016182682	-2.33497182811183	0.00462411016182682	0	60	
	G09	FAM	NA	Unkn	581		32.8493272748245	32.8493272748245	0	0.00643330094475685	-2.19156613217025	0.00643330094475685	0	60	
	G10	FAM	NA	Unkn	548		NaN	0	0	NaN	NaN	0	0	60	
	G11	FAM	NA	Unkn	548		NaN	0	0	NaN	NaN	0	0	60	
	G12	FAM	NA	Unkn	548		NaN	0	0	NaN	NaN	0	0	60	
	H01	FAM	NA	Neg Ctrl	nc_mm		NaN	0	0	NaN	NaN	0	0	60	
	H02	FAM	NA	Neg Ctrl	nc_mm		NaN	0	0	NaN	NaN	0	0	60	
	H03	FAM	NA	Neg Ctrl	nc_mm		NaN	0	0	NaN	NaN	0	0	60	
	H04	FAM	NA	Unkn	582		NaN	0	0	NaN	NaN	0	0	60	
	H05	FAM	NA	Unkn	582		NaN	0	0	NaN	NaN	0	0	60	
	H06	FAM	NA	Unkn	582		NaN	0	0	NaN	NaN	0	0	60	
	H07	FAM	NA	Unkn	582		NaN	0	0	NaN	NaN	0	0	60	
	H08	FAM	NA	Unkn	582		NaN	0	0	NaN	NaN	0	0	60	
	H09	FAM	NA	Unkn	582		NaN	0	0	NaN	NaN	0	0	60	
	H10	FAM	NA	Unkn	549		NaN	0	0	NaN	NaN	0	0	60	
	H11	FAM	NA	Unkn	549		NaN	0	0	NaN	NaN	0	0	60	
	H12	FAM	NA	Unkn	549		NaN	0	0	NaN	NaN	0	0	60	
