	Well	Fluor	Target	Content	Sample	Biological Set Name	Cq	Cq Mean	Cq Std. Dev	Starting Quantity (SQ)	Log Starting Quantity	SQ Mean	SQ Std. Dev	Set Point	Well Note
	C02	FAM		Std	saltru_std2		27.9941103487508	27.9941103487508	0	0.038	-1.42021640338319	0.038	0	60	
	C03	FAM		Std	saltru_std2		28.0010899600709	28.0010899600709	0	0.038	-1.42021640338319	0.038	0	60	
	C04	FAM		Unkn	573		31.4305135097183	31.4305135097183	0	0.00320424417223802	-2.49427439689019	0.00320424417223802	0	60	
	C05	FAM		Unkn	573		31.2471627425401	31.2471627425401	0	0.00363820944907772	-2.43911230253468	0.00363820944907772	0	60	
	C06	FAM		Unkn	575		31.9946160257882	31.9946160257882	0	0.00216776517521798	-2.66398776485992	0.00216776517521798	0	60	
	C07	FAM		Unkn	575		32.1518766956262	32.1518766956262	0	0.00194401446076432	-2.7113005088507	0.00194401446076432	0	60	
	C08	FAM		Unkn	575		32.2801675095158	32.2801675095158	0	0.00177869911450626	-2.74989751114111	0.00177869911450626	0	60	
	C09	FAM		Unkn	592		NaN	0	0	NaN	NaN	0	0	60	
	C10	FAM		Unkn	592		NaN	0	0	NaN	NaN	0	0	60	
	D03	FAM		Std	saltru_std3		31.121860490855	31.121860490855	0	0.0038	-2.42021640338319	0.0038	0	60	
	D04	FAM		Unkn	576		30.1890855379955	30.1890855379955	0	0.00757209559004699	-2.12078391214513	0.00757209559004699	0	60	
	D05	FAM		Unkn	576		30.3528131332656	30.3528131332656	0	0.00676017180719531	-2.17004226648903	0.00676017180719531	0	60	
	D06	FAM		Unkn	578		33.7437934318588	33.7437934318588	0	0.000645301269278476	-3.19023748065439	0.000645301269278476	0	60	
	D07	FAM		Unkn	578		33.2563529215914	33.2563529215914	0	0.000904506512269552	-3.04358830195779	0.000904506512269552	0	60	
	D08	FAM		Unkn	578		33.5135827098936	33.5135827098936	0	0.0007568724386376	-3.12097730922377	0.0007568724386376	0	60	
	D09	FAM		Unkn	594		NaN	0	0	NaN	NaN	0	0	60	
	D10	FAM		Unkn	594		NaN	0	0	NaN	NaN	0	0	60	
	D11	FAM		Unkn	594		NaN	0	0	NaN	NaN	0	0	60	
	E01	FAM		Std	saltru_std4		34.4563789521981	34.4563789521981	0	0.00038	-3.42021640338319	0.00038	0	60	
	E04	FAM		Neg Ctrl	585		NaN	0	0	NaN	NaN	0	0	60	
	E05	FAM		Neg Ctrl	585		NaN	0	0	NaN	NaN	0	0	60	
	E06	FAM		Neg Ctrl	585		NaN	0	0	NaN	NaN	0	0	60	
	E07	FAM		Neg Ctrl	nc_plt		NaN	0	0	NaN	NaN	0	0	60	
	E08	FAM		Neg Ctrl	nc_plt		NaN	0	0	NaN	NaN	0	0	60	
	E09	FAM		Neg Ctrl	nc_plt		NaN	0	0	NaN	NaN	0	0	60	
	E10	FAM		Neg Ctrl	595		NaN	0	0	NaN	NaN	0	0	60	
	E11	FAM		Neg Ctrl	595		NaN	0	0	NaN	NaN	0	0	60	
	E12	FAM		Neg Ctrl	595		NaN	0	0	NaN	NaN	0	0	60	
	F04	FAM		Unkn	579		33.3053293563896	33.3053293563896	0	0.00087433299180244	-3.05832313377286	0.00087433299180244	0	60	
	F05	FAM		Unkn	579		32.4336043387267	32.4336043387267	0	0.00159933767733054	-2.79605983148919	0.00159933767733054	0	60	
	F06	FAM		Unkn	581		33.4168817867779	33.4168817867779	0	0.000809311477225565	-3.09188430063008	0.000809311477225565	0	60	
	F07	FAM		Unkn	581		34.2133030254444	34.2133030254444	0	0.000466130967467805	-3.33149204370197	0.000466130967467805	0	60	
	F08	FAM		Unkn	581		34.3244529980252	34.3244529980252	0	0.000431586519462491	-3.36493212889757	0.000431586519462491	0	60	
	G01	FAM		Neg Ctrl	nc_ext		NaN	0	0	NaN	NaN	0	0	60	
	G02	FAM		Neg Ctrl	nc_ext		NaN	0	0	NaN	NaN	0	0	60	
	G03	FAM		Neg Ctrl	nc_ext		NaN	0	0	NaN	NaN	0	0	60	
	G04	FAM		Unkn	582		33.120570179289	33.120570179289	0	0.000993716928935749	-3.00273731148738	0.000993716928935749	0	60	
	G05	FAM		Unkn	582		32.4892240434508	32.4892240434508	0	0.00153888679176277	-2.81279332787556	0.00153888679176277	0	60	
	G06	FAM		Unkn	584		35.317128003367	35.317128003367	0	0.000216978196353109	-3.66358390522651	0.000216978196353109	0	60	
	G07	FAM		Unkn	584		34.0928449933275	34.0928449933275	0	0.000506697104787783	-3.29525157721373	0.000506697104787783	0	60	
	G08	FAM		Unkn	584		33.4114405458145	33.4114405458145	0	0.000812367848668036	-3.09024727313327	0.000812367848668036	0	60	
	H01	FAM		Neg Ctrl	nc_mm		NaN	0	0	NaN	NaN	0	0	60	
	H02	FAM		Neg Ctrl	nc_mm		NaN	0	0	NaN	NaN	0	0	60	
	H03	FAM		Neg Ctrl	nc_mm		NaN	0	0	NaN	NaN	0	0	60	
	H04	FAM		Unkn	586		40.8936531842499	40.8936531842499	0	4.5570898498713E-06	-5.3413124085651	4.5570898498713E-06	0	60	
	H05	FAM		Unkn	586		33.2318142154195	33.2318142154195	0	0.000920013719633739	-3.03620569622314	0.000920013719633739	0	60	
	H06	FAM		Unkn	588		34.2802549646956	34.2802549646956	0	0.000445005208712457	-3.35163490564415	0.000445005208712457	0	60	
	H07	FAM		Unkn	588		35.6588717659693	35.6588717659693	0	0.000171238174755609	-3.76639941000026	0.000171238174755609	0	60	
	H08	FAM		Unkn	588		33.4446226422561	33.4446226422561	0	0.000793907142713432	-3.1002302907284	0.000793907142713432	0	60	
